2357;Carbonato de cálcio;Carbonato de Cálcio Salusif;Comprimido;1000 mg;Autorizado;N;Salusif - Laboratório de Produtos Químicos e Farmacêuticos, S. A.
2358;Carbonato de cálcio;Carbonato de Cálcio Salusif;Comprimido;500 mg;Autorizado;N;Salusif - Laboratório de Produtos Químicos e Farmacêuticos, S. A.
2359;Carbonato de cálcio;Carbonato de Cálcio Salusif;Cápsula;1000 mg;Autorizado;N;Salusif - Laboratório de Produtos Químicos e Farmacêuticos, S. A.
2360;Carbonato de cálcio;Carbonato de Cálcio Salusif;Cápsula;500 mg;Autorizado;N;Salusif - Laboratório de Produtos Químicos e Farmacêuticos, S. A.
2361;Carbonato de cálcio;Cálcio Farmalíder;Suspensão oral;1200 mg/10 ml;Autorizado;N;Farmalíder S.A.
2362;Carbonato de cálcio;Natecal;Comprimido para mastigar;1500 mg;Autorizado;N;Italfarmaco - Produtos Farmacêuticos, Lda.
2363;Carbonato de cálcio;Tums;Pastilha;500 mg;Autorizado;N;GlaxoSmithKline Consumer Healthcare Produtos para a Saúde e Higiene Lda.
2364;Carbonato de cálcio + Carbonato de magnésio;Rennie Digestif;Comprimido para mastigar;680 mg + 80 mg;Autorizado;N;Bayer Portugal, S.A.
2365;Carbonato de cálcio + Colecalciferol;Cacit;Granulado efervescente;1250 mg + 440 U.I.;Autorizado;N;   Warner Chilcott Iberia, S.L.U
2366;Carbonato de cálcio + Colecalciferol;Cacit;Granulado efervescente;2500 mg + 880 U.I.;Autorizado;N;   Warner Chilcott Iberia, S.L.U
2367;Carbonato de cálcio + Colecalciferol;Calcimed D3;Comprimido para mastigar;1000 mg + 880 U.I.;Autorizado;N;Hermes Arzneimittel GmbH
2368;Carbonato de cálcio + Colecalciferol;Calcior-D;Comprimido para mastigar;1500 mg + 400 U.I.;Autorizado;N;Laboratórios Delta, S.A.
2369;Carbonato de cálcio + Colecalciferol;Calcitab D;Comprimido orodispersível;1500 mg + 400 U.I.;Autorizado;N;ITF Medivida, Produtos Farmacêuticos, Lda.
2370;Carbonato de cálcio + Colecalciferol;Calcitab D;Comprimido para mastigar;1500 mg + 400 U.I.;Autorizado;N;ITF Medivida, Produtos Farmacêuticos, Lda.
2371;Carbonato de cálcio + Colecalciferol;Calcium D Sandoz;Comprimido efervescente;1500 mg + 400 U.I.;Autorizado;N;   Sandoz Farmacêutica, Lda.
2372;Carbonato de cálcio + Colecalciferol;Caltrate;Comprimido revestido por película;600 mg + 400 U.I.;Autorizado;N;Pfizer Biofarmacêutica, Sociedade Unipessoal Lda
2373;Carbonato de cálcio + Colecalciferol;Cálcio + Vitamina D3 Farmalíder;Comprimido efervescente;1000 mg + 880 U.I.;Autorizado;N;   Farmalíder S.A.
2374;Carbonato de cálcio + Colecalciferol;Cálcio + Vitamina D3 Farmalíder;Suspensão oral;1200 mg/6 ml + 800 U.I./6 ml;Autorizado;N;Farmalíder S.A.
2375;Carbonato de cálcio + Colecalciferol;Cálcio + Vitamina D3 ratiopharm;Comprimido efervescente;1500 mg + 400 U.I.;Autorizado;N;Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.
2376;Carbonato de cálcio + Colecalciferol;Demilos;Comprimido orodispersível;1500 mg + 1000 U.I.;Autorizado;N;ITF Medivida, Produtos Farmacêuticos, Lda.
2377;Carbonato de cálcio + Colecalciferol;Densical D;Comprimido para mastigar;1500 mg + 400 U.I.;Autorizado;N;Laboratórios Vitória, S.A.
2378;Carbonato de cálcio + Colecalciferol;Ideos;Comprimido para mastigar;1250 mg + 400 U.I.;Autorizado;N;Laboratoire Innotech International
2379;Carbonato de cálcio + Colecalciferol;Natecal D;Comprimido orodispersível;1500 mg + 400 U.I.;Autorizado;N;ITF Medical, Produtos Farmacêuticos, Lda.
2380;Carbonato de cálcio + Colecalciferol;Natecal D;Comprimido para mastigar;1500 mg + 400 U.I.;Autorizado;N;ITF Medical, Produtos Farmacêuticos, Lda.
2381;Carbonato de cálcio + Colecalciferol;Recifor;Comprimido para mastigar;500 mg + 800 U.I.;Autorizado;N;Meda Pharma - Produtos Farmacêuticos, S.A.
2382;Carbonato de cálcio + Colecalciferol;Riliscal;Comprimido orodispersível;600 mg + 1000 U.I.;Autorizado;N;Italfarmaco - Produtos Farmacêuticos, Lda.
2383;Carbonato de cálcio + Lactogluconato de cálcio;Calcium Sandoz Forte;Comprimido efervescente;875 mg + 1132 mg;Autorizado;N;   Sandoz Farmacêutica, Lda.
2384;Carbonato de di-hidróxido de alumínio e sódio;Kompensan;Comprimido para chupar;340 mg;Autorizado;N;Johnson & Johnson, Lda.
2385;Carbonato de di-hidróxido de alumínio e sódio + Dimeticone;Kompensan-S;Comprimido para chupar;340 mg + 30 mg;Autorizado;N;Johnson & Johnson, Lda.
2386;Carbonato de lantânio;Fosrenol;Comprimido para mastigar;1000 mg;Autorizado;N;Shire Pharmaceuticals Contracts Ltd.
2387;Carbonato de lantânio;Fosrenol;Comprimido para mastigar;250 mg;Autorizado;N;Shire Pharmaceuticals Contracts Ltd.
2388;Carbonato de lantânio;Fosrenol;Comprimido para mastigar;500 mg;Autorizado;N;Shire Pharmaceuticals Contracts Ltd.
2389;Carbonato de lantânio;Fosrenol;Comprimido para mastigar;750 mg;Autorizado;N;Shire Pharmaceuticals Contracts Ltd.
2390;Carbonato de lantânio;Fosrenol;Pó oral;1000 mg;Autorizado;N;Shire Pharmaceuticals Contracts Ltd.
2391;Carbonato de lantânio;Fosrenol;Pó oral;750 mg;Autorizado;N;Shire Pharmaceuticals Contracts Ltd.
2392;Carboplatina;Carboplatina APS 10 mg/ml Solução para Perfusão;Solução para perfusão;10 mg/ml;Autorizado;S;Generis Farmacêutica, S.A.
2393;Carboplatina;Carboplatina Accord;Concentrado para solução para perfusão;10 mg/ml;Autorizado;S;Accord Healthcare Limited
2394;Carboplatina;Carboplatina Hikma;Solução para perfusão;10 mg/ml;Autorizado;S;Hikma Farmacêutica (Portugal), S.A.
2395;Carboplatina;Carboplatina Kabi;Concentrado para solução para perfusão;10 mg/ml;Autorizado;S;Fresenius Kabi Oncology Plc.
2396;Carboplatina;Carboplatina Sandoz;Concentrado para solução para perfusão;10 mg/ml;Autorizado;S;Sandoz Farmacêutica, Lda.
2397;Carboplatina;Carboplatina Teva 10 mg/ml Solução Injectável;Solução injetável;10 mg/ml;Autorizado;S;Teva Pharma - Produtos Farmacêuticos, Lda.
2398;Carboplatina;Novoplatinum;Solução para perfusão;10 mg/ml;Autorizado;N;Hospira Portugal, Lda.
2399;Carboximaltose férrica;Ferinject;   Solução injetável ou para perfusão;50 mg/ml;Autorizado;N;Vifor France, S.A.
2400;Carbómero;Lacryvisc;Gel oftálmico;3 mg/g;Autorizado;N;Alcon Portugal - Produtos e Equipamentos Oftalmológicos, Lda.
2401;Carbómero;Liposic;Gel oftálmico;2 mg/g;Autorizado;N;   Bausch & Lomb, S.A.
2402;Carbómero;Siccafluid;Gel oftálmico;2.5 mg/g;Autorizado;N;Laboratoires Théa
2403;Carbómero;Siccafluid;Gel oftálmico;2.5 mg/g;Autorizado;N;Laboratoires Théa
2404;Carbómero;Vidisic Gel;Gel oftálmico;2 mg/g;Autorizado;N;Bausch & Lomb, S.A. (Sucursal Portugal)
2405;Carmelose;Celluvisc;Colírio, solução;4 mg/0.4 ml;Autorizado;N;   Allergan, S.A.
2406;Carmustina;Gliadel;Implante;7.7 mg;Autorizado;N;MGI Pharma Limited
2407;Carteolol;Arteoptic;Colírio, solução;10 mg/ml;Autorizado;N;OM Pharma, S.A.
2408;Carteolol;Arteoptic;Colírio, solução;20 mg/ml;Autorizado;N;OM Pharma, S.A.
2409;Carteolol;Physioglau 1%;Colírio de libertação prolongada;10 mg/ml;Autorizado;N;   Bausch & Lomb, S.A.
2410;Carteolol;Physioglau 1% Unidoses;Colírio de libertação prolongada;10 mg/ml;Autorizado;N;   Bausch & Lomb,S.A.
2411;Carteolol;Physioglau 2%;Colírio de libertação prolongada;20 mg/ml;Autorizado;N;   Bausch & Lomb, S.A.
2412;Carteolol;Physioglau 2% Unidoses;Colírio de libertação prolongada;20 mg/ml;Autorizado;N;   Bausch & Lomb,S.A.
2413;Carvedilol;Carvedilol Actavis;Comprimido revestido por película;25 mg;Autorizado;S;Actavis A/S Sucursal
2414;Carvedilol;Carvedilol Actavis;Comprimido revestido por película;6.25 mg;Autorizado;S;Actavis A/S Sucursal
2415;Carvedilol;Carvedilol Amneal;Comprimido revestido por película;25 mg;Autorizado;S;Amneal Pharma Europe Limited
2416;Carvedilol;Carvedilol Amneal;Comprimido revestido por película;6.25 mg;Autorizado;S;Amneal Pharma Europe Limited
2417;Carvedilol;Carvedilol Aurobindo;Comprimido revestido por película;12.5 mg;Autorizado;S;Aurobindo Pharma (Portugal), Unipessoal Lda.
2418;Carvedilol;Carvedilol Aurobindo;Comprimido revestido por película;25 mg;Autorizado;S;Aurobindo Pharma (Portugal), Unipessoal Lda.
2419;Carvedilol;Carvedilol Aurobindo;Comprimido revestido por película;3.125 mg;Autorizado;S;Aurobindo Pharma (Portugal), Unipessoal Lda.
2420;Carvedilol;Carvedilol Aurobindo;Comprimido revestido por película;6.25 mg;Autorizado;S;Aurobindo Pharma (Portugal), Unipessoal Lda.
2421;Carvedilol;Carvedilol Azevedos 12.5 mg Comprimidos;Comprimido;12.5 mg;Autorizado;S;Laboratórios Azevedos - Indústria Farmacêutica, S.A.
2422;Carvedilol;Carvedilol Azevedos 25 mg Comprimidos;Comprimido;25 mg;Autorizado;S;Laboratórios Azevedos - Indústria Farmacêutica, S.A.
2423;Carvedilol;Carvedilol Azevedos 6.25 mg Comprimidos;Comprimido;6.25 mg;Autorizado;S;Laboratórios Azevedos - Indústria Farmacêutica, S.A.
2424;Carvedilol;Carvedilol Ciclum 12,5 mg Comprimidos;Comprimido;12.5 mg;Autorizado;S;Ciclum Farma Unipessoal, Lda.
2425;Carvedilol;Carvedilol Ciclum 25 mg Comprimidos;Comprimido;25 mg;Autorizado;S;Ciclum Farma Unipessoal, Lda.
2426;Carvedilol;Carvedilol Ciclum 3,125 mg Comprimidos;Comprimido;3.125 mg;Autorizado;S;Ciclum Farma Unipessoal, Lda.
2427;Carvedilol;Carvedilol Ciclum 6,25 mg Comprimidos;Comprimido;6.25 mg;Autorizado;S;Ciclum Farma Unipessoal, Lda.
2428;Carvedilol;Carvedilol Cinfa;Comprimido;25 mg;Autorizado;S;Cinfa Portugal,Lda.
2429;Carvedilol;Carvedilol Cinfa;Comprimido;6.25 mg;Autorizado;S;Cinfa Portugal,Lda.
2430;Carvedilol;Carvedilol Coronat 25 mg Comprimidos;Comprimido;25 mg;Autorizado;S;Pentafarma - Sociedade Técnico-Medicinal, S.A.
2431;Carvedilol;Carvedilol Coronat 6,25 mg Comprimidos;Comprimido;6.25 mg;Autorizado;S;Pentafarma - Sociedade Técnico-Medicinal, S.A.
2432;Carvedilol;Carvedilol Dinertone;Comprimido;12.5 mg;Autorizado;S;IPCA Laboratories (UK) Ltd.
2433;Carvedilol;Carvedilol Dinertone;Comprimido;25 mg;Autorizado;S;IPCA Laboratories (UK) Ltd.
2434;Carvedilol;Carvedilol Dinertone;Comprimido;6.25 mg;Autorizado;S;IPCA Laboratories (UK) Ltd.
2435;Carvedilol;Carvedilol Farmoz 25 mg Comprimidos;Comprimido;25 mg;Autorizado;S;Farmoz - Sociedade Técnico Medicinal, S.A.
2436;Carvedilol;Carvedilol Farmoz 6,25 mg Comprimidos;Comprimido;6.25 mg;Autorizado;S;Farmoz - Sociedade Técnico Medicinal, S.A.
2437;Carvedilol;Carvedilol GP;Comprimido;25 mg;Autorizado;S;GP - Genéricos Portugueses, Lda.
2438;Carvedilol;Carvedilol GP;Comprimido;6.25 mg;Autorizado;S;GP - Genéricos Portugueses, Lda.
2439;Carvedilol;Carvedilol Generis;Comprimido;25 mg;Autorizado;S;Generis Farmacêutica, S.A.
2440;Carvedilol;Carvedilol Generis;Comprimido;6.25 mg;Autorizado;S;Generis Farmacêutica, S.A.
2441;Carvedilol;Carvedilol Germed;Comprimido;25 mg;Autorizado;S;Germed Farmacêutica, Lda.
2442;Carvedilol;Carvedilol Germed;Comprimido;6.25 mg;Autorizado;S;Germed Farmacêutica, Lda.
2443;Carvedilol;Carvedilol Jaba 25 mg Comprimidos;Comprimido;25 mg;Autorizado;S;Jaba Recordati, S. A.
2444;Carvedilol;Carvedilol Jaba 6,25 mg Comprimidos;Comprimido;6.25 mg;Autorizado;S;Jaba Recordati, S. A.
2445;Carvedilol;Carvedilol Krka;Comprimido;25 mg;Autorizado;S;KRKA Farmacêutica, Sociedade Unipessoal, Lda.
2446;Carvedilol;Carvedilol Krka;Comprimido;6.25 mg;Autorizado;S;KRKA Farmacêutica, Sociedade Unipessoal, Lda.
2447;Carvedilol;Carvedilol Labesfal 25 mg Comprimidos;Comprimido;25 mg;Autorizado;S;Labesfal Genéricos, S.A
2448;Carvedilol;Carvedilol Labesfal 6.25 mg Comprimidos;Comprimido;6.25 mg;Autorizado;S;Labesfal Genéricos, S.A
2449;Carvedilol;Carvedilol Mylan;Comprimido revestido por película;12.5 mg;Autorizado;S;Mylan, Lda.
2450;Carvedilol;Carvedilol Mylan;Comprimido revestido por película;25 mg;Autorizado;S;Mylan, Lda.
2451;Carvedilol;Carvedilol Mylan;Comprimido revestido por película;6.25 mg;Autorizado;S;Mylan, Lda.
2452;Carvedilol;Carvedilol Ratiopharm;Comprimido revestido por película;25 mg;Autorizado;S;Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.
2453;Carvedilol;Carvedilol Ratiopharm;Comprimido revestido por película;6.25 mg;Autorizado;S;Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.
2454;Carvedilol;Carvedilol Ritisca;Comprimido revestido por película;12.5 mg;Autorizado;S;Aurovitas Unipessoal, Lda.
2455;Carvedilol;Carvedilol Ritisca;Comprimido revestido por película;25 mg;Autorizado;S;Aurovitas Unipessoal, Lda.
2456;Carvedilol;Carvedilol Ritisca;Comprimido revestido por película;3.125 mg;Autorizado;S;Aurovitas Unipessoal, Lda.
2457;Carvedilol;Carvedilol Ritisca;Comprimido revestido por película;6.25 mg;Autorizado;S;Aurovitas Unipessoal, Lda.
2458;Carvedilol;Carvedilol Sandoz;Comprimido;25 mg;Autorizado;S;Sandoz Farmacêutica, Lda.
2459;Carvedilol;Carvedilol Sandoz;Comprimido;6.25 mg;Autorizado;S;Sandoz Farmacêutica, Lda.
2460;Carvedilol;Carvedilol Tecnimede 25 mg comprimidos;Comprimido;25 mg;Autorizado;S;Tecnimede - Sociedade Técnico-Medicinal, S.A.
2461;Carvedilol;Carvedilol Tecnimede 6,25 mg comprimidos;Comprimido;6.25 mg;Autorizado;S;Tecnimede - Sociedade Técnico-Medicinal, S.A.
2462;Carvedilol;Carvedilol Teva 25 mg comprimidos;Comprimido;25 mg;Autorizado;S;Teva Pharma - Produtos Farmacêuticos, Lda.
2463;Carvedilol;Carvedilol Teva 6,25 mg comprimidos;Comprimido;6.25 mg;Autorizado;S;Teva Pharma - Produtos Farmacêuticos, Lda.
2464;Carvedilol;Carvedilol Vedivril;Comprimido;12.5 mg;Autorizado;S;Bristol Laboratories Limited
2465;Carvedilol;Carvedilol Vedivril;Comprimido;25 mg;Autorizado;S;Bristol Laboratories Limited
2466;Carvedilol;Carvedilol Vedivril;Comprimido;6.25 mg;Autorizado;S;Bristol Laboratories Limited
2467;Carvedilol;Dilbloc;Comprimido;25 mg;Autorizado;N;Roche Farmacêutica Química, Lda.
2468;Carvedilol;Dilbloc IC;Comprimido;6.25 mg;Autorizado;N;Roche Farmacêutica Química, Lda.
2469;Carvão activado;Norit Carbomix;Granulado para suspensão oral;50 g;Autorizado;N;   Norit N.V.
2470;Cascara + Sene e outras associações;Mucinum;Comprimido revestido;Associação;Autorizado;N;Confar - Consórcio Farmacêutico, Lda.
2471;Caspofungina;Cancidas;Pó para concentrado para solução para perfusão;50 mg;Autorizado;N;Merck Sharp & Dohme, Ltd.
2472;Caspofungina;Cancidas;Pó para concentrado para solução para perfusão;70 mg;Autorizado;N;Merck Sharp & Dohme, Ltd.
2473;Cassia angustifolia (fruto) + Ispagula (mucilagem) + Plantago ovata (sementes);Agiolax;Granulado;Associação;Autorizado;N;Neo-Farmacêutica, S.A.
2474;Cassia angustifolia (fruto) + Ispagula (mucilagem) + Plantago ovata (sementes);Agiolax;Granulado;Associação;Autorizado;N;Neo-Farmacêutica, S.A.
2475;Catridecacog;NovoThirteen;Pó e solvente para solução injetável;2500 U.I./3 ml;Autorizado;N;Novo Nordisk, A/S
2476;Catumaxomab;Removab;Concentrado para solução para perfusão;100 µg/ml;Autorizado;N;Fresenius Biotech GmbH
2477;Cefaclor;Ceclor;Cápsula;500 mg;Autorizado;N;Laboratório Medinfar - Produtos Farmacêuticos, S.A.
2478;Cefaclor;Ceclor;Pó para suspensão oral;250 mg/5 ml;Autorizado;N;Laboratório Medinfar - Produtos Farmacêuticos, S.A.
2479;Cefaclor;Ceclor;Pó para suspensão oral;375 mg/5 ml;Autorizado;N;Laboratório Medinfar - Produtos Farmacêuticos, S.A.
2480;Cefaclor;Ceclor Retard;Comprimido de libertação modificada;750 mg;Autorizado;N;Laboratório Medinfar - Produtos Farmacêuticos, S.A.
2481;Cefaclor;Cefaclor Labesfal;Granulado para suspensão oral;250 mg/5 ml;Autorizado;N;Labesfal Genéricos, S.A
2482;Cefaclor;Cefaclor Labesfal 500 mg Cápsulas;Cápsula;500 mg;Autorizado;S;Labesfal Genéricos, S.A
2483;Cefadroxil;Cefadroxil Mylan;Comprimido;1000 mg;Autorizado;N;Mylan, Lda.
2484;Cefadroxil;Ceforal;Comprimido;1000 mg;Autorizado;N;Aristo Pharma Iberia, SL
2485;Cefadroxil;Ceforal;Cápsula;500 mg;Autorizado;N;Aristo Pharma Iberia, SL
2486;Cefadroxil;Ceforal;Pó para suspensão oral;100 mg/ml;Autorizado;N;Aristo Pharma Iberia, SL
2487;Cefadroxil;Ceforal;Pó para suspensão oral;50 mg/ml;Autorizado;N;Aristo Pharma Iberia, SL
2488;Cefatrizina;Cefatrizina Generis;Cápsula;500 mg;Autorizado;N;Generis Farmacêutica, S.A.
2489;Cefatrizina;Macropen;Cápsula;500 mg;Autorizado;N;A. Menarini Portugal - Farmacêutica, S.A.
2490;Cefatrizina;Macropen;Pó para suspensão oral;50 mg/ml;Autorizado;N;A. Menarini Portugal - Farmacêutica, S.A.
2491;Cefazolina;Cefazolina Generis I.M.;Pó e solvente para solução injetável;1000 mg/4 ml;Autorizado;S;Generis Farmacêutica, S.A.
2492;Cefazolina;Cefazolina Generis I.V.;Pó e solvente para solução injetável;1000 mg/10 ml;Autorizado;S;Generis Farmacêutica, S.A.
2493;Cefazolina;Cefazolina Hikma IM;Pó e solvente para solução injetável;1000 mg/4 ml;Autorizado;N;Hikma Farmacêutica (Portugal), S.A.
2494;Cefazolina;Cefazolina Hikma IM;Pó e solvente para solução injetável;250 mg/2 ml;Autorizado;N;Hikma Farmacêutica (Portugal), S.A.
2495;Cefazolina;Cefazolina Hikma IM;Pó e solvente para solução injetável;500 mg/3 ml;Autorizado;N;Hikma Farmacêutica (Portugal), S.A.
2496;Cefazolina;Cefazolina Hikma IV;Pó e solvente para solução injetável;1000 mg/10 ml;Autorizado;N;Hikma Farmacêutica (Portugal), S.A.
2497;Cefazolina;Cefazolina Hikma IV;Pó e solvente para solução injetável;250 mg/5 ml;Autorizado;N;Hikma Farmacêutica (Portugal), S.A.
2498;Cefazolina;Cefazolina Hikma IV;Pó e solvente para solução injetável;500 mg/10 ml;Autorizado;N;Hikma Farmacêutica (Portugal), S.A.
2499;Cefazolina;Cefazolina Hospira;Pó para solução injetável;500 mg;Autorizado;S;Hospira Portugal, Lda.
2500;Cefazolina;Cefazolina Hospira;Pó para solução injetável ou para perfusão;1000 mg;Autorizado;S;Hospira Portugal, Lda.
2501;Cefazolina;Cefazolina Hospira;Pó para solução injetável ou para perfusão;2000 mg;Autorizado;S;Hospira Portugal, Lda.
2502;Cefazolina;Cefazolina Labesfal 1000 mg pó e solvente para solução injectável IV;Pó e solvente para solução injetável;1000 mg/10 ml;Autorizado;S;Labesfal - Laboratórios Almiro, S.A.
2503;Cefazolina;Cefazolina Labesfal 1g pó e solvente para solução injectável IM;Pó e solvente para solução injetável;1000 mg/4 ml;Autorizado;S;Labesfal - Laboratórios Almiro, S.A.
2504;Cefazolina;Cefazolina Labesfal 250 mg pó e solvente para solução injectável IM;Pó e solvente para solução injetável;250 mg/2 ml;Autorizado;S;Labesfal - Laboratórios Almiro, S.A.
2505;Cefazolina;Cefazolina Labesfal 250 mg pó e solvente para solução injectável IV;Pó e solvente para solução injetável;250 mg/5 ml;Autorizado;S;Labesfal - Laboratórios Almiro, S.A.
2506;Cefazolina;Cefazolina Labesfal 500 mg pó e solvente para solução injectável IM;Pó e solvente para solução injetável;500 mg/3 ml;Autorizado;S;Labesfal - Laboratórios Almiro, S.A.
2507;Cefazolina;Cefazolina Labesfal 500 mg pó e solvente para solução injectável IV;Pó e solvente para solução injetável;500 mg/10 ml;Autorizado;S;Labesfal - Laboratórios Almiro, S.A.
2508;Cefazolina;Cefazolina Normon;   Pó e solvente para solução injetável ou para perfusão;1000 mg;Autorizado;S;Laboratórios Normon, S.A.
2509;Cefazolina;Cefazolina Sandoz 0,5 g Pó para solução injectável;Pó para solução injetável;500 mg;Autorizado;S;Sandoz Farmacêutica, Lda.
2510;Cefazolina;Cefazolina Sandoz 1 g Pó para solução injectável;Pó para solução injetável;1000 mg;Autorizado;S;Sandoz Farmacêutica, Lda.
2511;Cefazolina;Cefazolina Sandoz 2 g Pó para solução injectável;Pó para solução injetável;2000 mg;Autorizado;S;Sandoz Farmacêutica, Lda.
2512;Cefazolina;Cefazolina Sandoz 2 g Pó para solução para perfusão;Pó para solução para perfusão;2000 mg;Autorizado;S;Sandoz Farmacêutica, Lda.
2513;Cefditoreno;Meiact;Comprimido revestido por película;200 mg;Autorizado;N;Tedec-Meiji Farma, S.A.
2514;Cefditoreno;Meiact;Comprimido revestido por película;400 mg;Autorizado;N;Tedec-Meiji Farma, S.A.
2515;Cefeminox;Tencef;Pó para solução injetável;2000 mg;Autorizado;N;Decomed Farmacêutica, S.A.
2516;Cefepima;Cefepima Accord;Pó para solução injetável ou para perfusão;1000 mg;Autorizado;S;Accord Healthcare Limited
2517;Cefepima;Cefepima Accord;Pó para solução injetável ou para perfusão;2000 mg;Autorizado;S;Accord Healthcare Limited
2518;Cefepima;Cefepima Hikma;Pó para solução injetável ou para perfusão;1000 mg;Autorizado;S;Hikma Farmacêutica (Portugal), S.A.
2519;Cefepima;Cefepima Hikma;Pó para solução injetável ou para perfusão;2000 mg;Autorizado;S;Hikma Farmacêutica (Portugal), S.A.
2520;Cefepima;Cefepima Hospira;Pó para solução injetável ou para perfusão;1000 mg;Autorizado;S;Hospira Portugal, Lda.
2521;Cefepima;Cefepima Hospira;Pó para solução injetável ou para perfusão;2000 mg;Autorizado;S;Hospira Portugal, Lda.
2522;Cefepima;Cefepima Kabi;Pó para solução injetável ou para perfusão;1000 mg;Autorizado;S;   Fresenius Kabi Pharma Portugal, Lda
2523;Cefepima;Cefepima Norameda;Pó para solução injetável ou para perfusão;1000 mg;Autorizado;S;UAB Norameda.
2524;Cefepima;Cefepima Normon;   Pó e solvente para solução injetável ou para perfusão;1000 mg;Autorizado;S;Laboratórios Normon, S.A.
2525;Cefepima;Cefepima Normon;   Pó e solvente para solução injetável ou para perfusão;2000 mg;Autorizado;S;Laboratórios Normon, S.A.
2526;Cefepima;Cefepima Panpharma;Pó para solução injetável ou para perfusão;1000 mg;Autorizado;S;Panmedica
2527;Cefepima;Cefepima Panpharma;Pó para solução injetável ou para perfusão;2000 mg;Autorizado;S;Panmedica
2528;Cefepima;Maxipime;Pó para solução injetável ou para perfusão;1000 mg;Autorizado;N;Bristol-Myers Squibb Farmacêutica Portuguesa, SA
2529;Cefeprozil;Procef;Comprimido;500 mg;Autorizado;N;PharmaSwiss Ceská republika, s.r.o.
2530;Cefeprozil;Procef;Pó para suspensão oral;250 mg/5 ml;Autorizado;N;PharmaSwiss Ceská republika, s.r.o.
2531;Cefixima;Cefimix;Comprimido revestido;400 mg;Autorizado;N;Tecnimede - Sociedade Técnico-Medicinal, S.A.
2532;Cefixima;Cefimix;Pó para suspensão oral;20 mg/ml;Autorizado;N;Tecnimede - Sociedade Técnico-Medicinal, S.A.
2533;Cefixima;Cefixima Aurobindo;Comprimido revestido por película;200 mg;Autorizado;S;Aurobindo Pharma (Portugal), Unipessoal Lda.
2534;Cefixima;Cefixima Aurobindo;Comprimido revestido por película;400 mg;Autorizado;S;Aurobindo Pharma (Portugal), Unipessoal Lda.
2535;Cefixima;Cefixima Cefiton 100 mg/5 ml Pó Para Suspensão Oral;Pó para suspensão oral;20 mg/ml;Autorizado;S;Labesfal Genéricos, S.A
2536;Cefixima;Cefixima Cefiton 400 mg Comprimidos;Comprimido revestido;400 mg;Autorizado;S;Labesfal Genéricos, S.A
2537;Cefixima;Cefixima Farmoz;Comprimido revestido;200 mg;Autorizado;N;Farmoz - Sociedade Técnico Medicinal, S.A.
2538;Cefixima;Cefixima Farmoz;Comprimido revestido;400 mg;Autorizado;N;Farmoz - Sociedade Técnico Medicinal, S.A.
2539;Cefixima;Cefixima Farmoz;Pó para suspensão oral;20 mg/ml;Autorizado;N;Farmoz - Sociedade Técnico Medicinal, S.A.
2540;Cefixima;Cefixima Generis 100 mg/ 5 ml Pó para suspensão oral;Pó para suspensão oral;20 mg/ml;Autorizado;S;Generis Farmacêutica, S.A.
2541;Cefixima;Cefixima Generis 400 mg Comprimidos;Comprimido revestido;400 mg;Autorizado;S;Generis Farmacêutica, S.A.
2542;Cefixima;Cefixima Germed 100 mg/5 ml Pó para Suspensão Oral;Pó para suspensão oral;20 mg/ml;Autorizado;S;Denk Pharma Europe GmbH
2543;Cefixima;Cefixima Germed 400 mg Comprimidos Revestidos;Comprimido revestido;400 mg;Autorizado;S;Denk Pharma Europe GmbH
2544;Cefixima;Cefixima InnFarm;Comprimido revestido por película;400 mg;Autorizado;S;INN Farm, d.o.o
2545;Cefixima;Cefixima InnFarm;Granulado para suspensão oral;20 mg/ml;Autorizado;S;INN Farm, d.o.o
2546;Cefixima;Cefixima Jaba 100 mg/5 ml Pó para suspensão oral;Pó para suspensão oral;20 mg/ml;Autorizado;S;Jaba Recordati, S. A.
2547;Cefixima;Cefixima Jaba 400 mg Comprimidos revestidos;Comprimido revestido;400 mg;Autorizado;S;Jaba Recordati, S. A.
2548;Cefixima;Cefixima Labesfal 100 mg/5 ml Pó para Suspensão Oral;Pó para suspensão oral;20 mg/ml;Autorizado;S;Labesfal Genéricos, S.A
2549;Cefixima;Cefixima Labesfal 400 mg Comprimidos Revestidos;Comprimido revestido;400 mg;Autorizado;S;Labesfal Genéricos, S.A
2550;Cefixima;Cefixima Mepha 100 mg/5 ml Pó Para Suspensão Oral;Pó para suspensão oral;20 mg/ml;Autorizado;S;Acino AG
2551;Cefixima;Cefixima Mepha 400 mg Comprimidos Revestidos;Comprimido revestido;400 mg;Autorizado;S;Acino AG
2552;Cefixima;Cefixima Neocef 100 mg/5 ml Pó para Suspensão Oral;Pó para suspensão oral;20 mg/ml;Autorizado;S;Laboratórios Atral, S.A.
2553;Cefixima;Cefizel;Comprimido revestido;200 mg;Autorizado;N;Zeler Farmacêutica - Comércio e Indústria, Lda.
2554;Cefixima;Cefizel;Comprimido revestido;400 mg;Autorizado;N;Zeler Farmacêutica - Comércio e Indústria, Lda.
2555;Cefixima;Cefizel;Granulado para suspensão oral;20 mg/ml;Autorizado;N;Zeler Farmacêutica - Comércio e Indústria, Lda.
